route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips,date,source_file
268,438,39,24,16,2024-05-26,lines_2024-05-26.csv
3,1722,190,107,24,2024-05-26,lines_2024-05-26.csv
40,1929,162,113,31,2024-05-26,lines_2024-05-26.csv
41,363,28,21,11,2024-05-26,lines_2024-05-26.csv
42,515,48,23,18,2024-05-26,lines_2024-05-26.csv
47,2009,144,125,46,2024-05-26,lines_2024-05-26.csv
48,488,45,18,10,2024-05-26,lines_2024-05-26.csv
64,1255,179,51,44,2024-05-26,lines_2024-05-26.csv
65,338,72,12,13,2024-05-26,lines_2024-05-26.csv
67,511,51,44,13,2024-05-26,lines_2024-05-26.csv
1,611,57,25,9,2024-05-27,lines_2024-05-27.csv
110,120,2,2,0,2024-05-27,lines_2024-05-27.csv
123,359,43,24,13,2024-05-27,lines_2024-05-27.csv
170,108,1,0,0,2024-05-27,lines_2024-05-27.csv
20,72,15,2,0,2024-05-27,lines_2024-05-27.csv
225,444,48,11,2,2024-05-27,lines_2024-05-27.csv
25,77,3,1,0,2024-05-27,lines_2024-05-27.csv
26,61,5,2,0,2024-05-27,lines_2024-05-27.csv
268,188,9,7,0,2024-05-27,lines_2024-05-27.csv
3,368,41,7,0,2024-05-27,lines_2024-05-27.csv
40,454,37,18,4,2024-05-27,lines_2024-05-27.csv
41,172,4,2,0,2024-05-27,lines_2024-05-27.csv
42,144,9,3,0,2024-05-27,lines_2024-05-27.csv
47,453,38,12,7,2024-05-27,lines_2024-05-27.csv
48,161,4,12,0,2024-05-27,lines_2024-05-27.csv
64,302,32,8,8,2024-05-27,lines_2024-05-27.csv
65,140,10,0,0,2024-05-27,lines_2024-05-27.csv
67,194,8,3,0,2024-05-27,lines_2024-05-27.csv
1,3837,223,392,165,2024-05-28,lines_2024-05-28.csv
110,971,28,64,20,2024-05-28,lines_2024-05-28.csv
123,1923,256,201,102,2024-05-28,lines_2024-05-28.csv
170,501,27,41,10,2024-05-28,lines_2024-05-28.csv
20,916,81,66,37,2024-05-28,lines_2024-05-28.csv
225,2907,353,343,122,2024-05-28,lines_2024-05-28.csv
25,1009,50,39,21,2024-05-28,lines_2024-05-28.csv
26,898,101,104,53,2024-05-28,lines_2024-05-28.csv
268,2970,431,299,149,2024-05-28,lines_2024-05-28.csv
